id,category,severity,urgency,expected_action,english,hindi,odia,sambalpuri,santali,kui,desia,english_keywords,hindi_keywords,odia_keywords,sambalpuri_keywords,santali_keywords,kui_keywords,desia_keywords,notes
ILRC_460,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,"For my safety, Please send the police to my location Please take this seriously.","मेरी सुरक्षा के लिए, कृपया मेरे स्थान पर पुलिस भेजें।। कृपया इसे गंभीरता से लें।","ମୋ ସୁରକ୍ଷା ପାଇଁ, ଦୟାକରି ମୋ ସ୍ଥାନକୁ ପୋଲିସ ପଠାନ୍ତୁ।। ଦୟାକରି ଏହାକୁ ଗମ୍ଭୀରତାର ସହ ନିଅନ୍ତୁ।","Mor surakshya lagi, Mor jaga ku police gadi pathao eha ke gambhira hisabe nia.","Ingak suraksha lagi, Ingak thar te police gadi kulpe aadi jaruri kana.","Aani surakshya lagi, Aani thar te police gadi poyatu eeheke gambhira hisabe gihmu.","Mor surakshya lagi, Mor jaiga te police gadi pathaa eita ke gambhira kori nia.","police, send help",police bhejo,ପୋଲିସ ପଠାନ୍ତୁ,police gadi pathao,police gadi kulpe,"police gadi, poyatu",police gadi pathaa,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_461,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,I need the 112 police vehicle immediately.,मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।,ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।,Mote turant 112 police gadi darkar.,Ing turat 112 police gadi darkar.,Aanki turat 112 police gadi lohe.,Muke turant 112 police gadi darkar.,112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_462,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,Please I need the 112 police vehicle immediately Please help.,कृपया मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। कृपया मदद करें।,ଦୟାକରି ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ।,Daya kari Mote turant 112 police gadi darkar mor sahajya kara.,Daya kate Ing turat 112 police gadi darkar banchaoing pe.,Daya koni Aanki turat 112 police gadi lohe aanki saaha kidu.,Daya kori Muke turant 112 police gadi darkar muke sahajya kora.,112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_463,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,"Right now, I need the 112 police vehicle immediately I am scared.","अभी, मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। मैं डरा/डरी हूँ।","ଏବେ, ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ମୁଁ ଭୟଭୀତ।","Ebe, Mote turant 112 police gadi darkar mor darr laguchhe.","Nita ge, Ing turat 112 police gadi darkar botor ge aikawkana.","Eebe, Aanki turat 112 police gadi lohe aanki biiti manji.","Ebe, Muke turant 112 police gadi darkar muke darr laguche.",112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_464,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,I need help because I need the 112 police vehicle immediately I need help.,मुझे मदद चाहिए क्योंकि मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। मुझे मदद चाहिए।,ମୋତେ ସାହାଯ୍ୟ ଦରକାର କାରଣ ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ମୋତେ ସାହାଯ୍ୟ ଦରକାର।,Mote sahajya darkar kanje Mote turant 112 police gadi darkar mote sahajya darkar.,Masing darkar kanje Ing turat 112 police gadi darkar banchaoing pe.,Aanki saaha lohe kanje Aanki turat 112 police gadi lohe aanki sahaya kidu.,Muke sahajya darkar kanje Muke turant 112 police gadi darkar muke sahajya kora.,112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_465,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,"Please understand, I need the 112 police vehicle immediately This is urgent.","कृपया समझिए, मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। यह जरूरी है।","ଦୟାକରି ବୁଝନ୍ତୁ, ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ଏହା ଜରୁରୀ।","Bujha mor katha, Mote turant 112 police gadi darkar eha jaruri aichhe.","Bujhau me, Ing turat 112 police gadi darkar aadi jaruri kana.","Bujha aani katha, Aanki turat 112 police gadi lohe eehe jaruri manji.","Mor katha bujha, Muke turant 112 police gadi darkar eita jaruri ache.",112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_466,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,I am scared: I need the 112 police vehicle immediately Please stay with me.,मैं डरा/डरी हूँ: मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। कृपया मेरे साथ रहें।,ମୁଁ ଭୟଭୀତ: ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ଦୟାକରି ମୋ ସହିତ ରୁହନ୍ତୁ।,Mor darr laguchhe: Mote turant 112 police gadi darkar mor sanghe thia hua.,Botor aikawkana: Ing turat 112 police gadi darkar ing sang te tahenpe.,Aanki biiti manji: Aanki turat 112 police gadi lohe aani sanghe thia aatu.,Muke darr laguche: Muke turant 112 police gadi darkar mor sanghe thia hua.,112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_467,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,This is urgent: I need the 112 police vehicle immediately I cannot handle this alone.,यह जरूरी है: मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। मैं इसे अकेले नहीं संभाल सकता/सकती।,ଏହା ଜରୁରୀ: ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ମୁଁ ଏହାକୁ ଏକାକୀ ସମ୍ଭାଳିପାରୁନାହିଁ।,Jaruri aichhe: Mote turant 112 police gadi darkar mu eka sambhali nai pare.,Jaruri kana: Ing turat 112 police gadi darkar ing eskar bang sambhrao dadeakana.,Jaruri manji: Aanki turat 112 police gadi lohe aanu roote nai pare.,Jaruri ache: Muke turant 112 police gadi darkar mui eka sambhali nai pare.,112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_468,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,Please act now: I need the 112 police vehicle immediately Please do not ignore me.,कृपया अभी कार्रवाई करें: मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। कृपया मुझे अनदेखा न करें।,ଦୟାକରି ଏବେ କାର୍ଯ୍ୟ କରନ୍ତୁ: ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ଦୟାକରି ମୋତେ ଅଣଦେଖା କରନ୍ତୁ ନାହିଁ।,Ebe turant katha suna: Mote turant 112 police gadi darkar mote anadekha nai kara.,Nita ge kami pe: Ing turat 112 police gadi darkar aalo pe bageana.,Eebe turat vasa: Aanki turat 112 police gadi lohe aanki bagedu aatu.,Ebe turant katha suna: Muke turant 112 police gadi darkar muke anadekha nai kora.,112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_469,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,I need immediate help: I need the 112 police vehicle immediately I need someone to help.,मुझे तुरंत मदद चाहिए: मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। मुझे किसी की मदद चाहिए।,ମୋତେ ତୁରନ୍ତ ସାହାଯ୍ୟ ଦରକାର: ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ମୋତେ କାହାରୋ ସାହାଯ୍ୟ ଦରକାର।,Turant sahajya darkar: Mote turant 112 police gadi darkar kahari madat pathao.,Turat banchao darkar: Ing turat 112 police gadi darkar jahay hohoako pe.,Turat saaha lohe: Aanki turat 112 police gadi lohe eeheki madat poyatu.,Turant sahajya darkar: Muke turant 112 police gadi darkar karike madat pathaa.,112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_470,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,"For my safety, I need the 112 police vehicle immediately Please take this seriously.","मेरी सुरक्षा के लिए, मुझे तुरंत 112 पुलिस की गाड़ी चाहिए।। कृपया इसे गंभीरता से लें।","ମୋ ସୁରକ୍ଷା ପାଇଁ, ମୋତେ ତୁରନ୍ତ ୧୧୨ ପୋଲିସ ଗାଡ଼ି ଦରକାର।। ଦୟାକରି ଏହାକୁ ଗମ୍ଭୀରତାର ସହ ନିଅନ୍ତୁ।","Mor surakshya lagi, Mote turant 112 police gadi darkar eha ke gambhira hisabe nia.","Ingak suraksha lagi, Ing turat 112 police gadi darkar aadi jaruri kana.","Aani surakshya lagi, Aanki turat 112 police gadi lohe eeheke gambhira hisabe gihmu.","Mor surakshya lagi, Muke turant 112 police gadi darkar eita ke gambhira kori nia.",112 police,112 gaadi,୧୧୨ ପୋଲିସ,112 police gadi,112 police,"112 police gadi, turat","112 police gadi, darkar","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_471,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,They broke into our house and broke everything.,वे हमारे घर में घुस गए और सब कुछ तोड़ दिया।,ସେମାନେ ଆମ ଘରେ ପଶି ସବୁ ଭାଙ୍ଗିଦେଲେ।,Ghare ghusi sabu jinis bhangi dele.,Orak re bolo kate sanam jinis bhangao keda ko.,Iddu bitre pasi sabu bhangi sihisanji.,Ghore ghusi shob jinis bhangi dele.,"house break, vandalize",ghar me todphod,ଘରେ ପଶି ଭାଙ୍ଗିଦେଲେ,"ghare ghusi, bhangi dele","orak bolo, bhangao","iddu bitre, bhangi","ghore ghusi, bhangi dele","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_472,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,Please They broke into our house and broke everything Please help.,कृपया वे हमारे घर में घुस गए और सब कुछ तोड़ दिया।। कृपया मदद करें।,ଦୟାକରି ସେମାନେ ଆମ ଘରେ ପଶି ସବୁ ଭାଙ୍ଗିଦେଲେ।। ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ।,Daya kari Ghare ghusi sabu jinis bhangi dele mor sahajya kara.,Daya kate Orak re bolo kate sanam jinis bhangao keda ko banchaoing pe.,Daya koni Iddu bitre pasi sabu bhangi sihisanji aanki saaha kidu.,Daya kori Ghore ghusi shob jinis bhangi dele muke sahajya kora.,"house break, vandalize",ghar me todphod,ଘରେ ପଶି ଭାଙ୍ଗିଦେଲେ,"ghare ghusi, bhangi dele","orak bolo, bhangao","iddu bitre, bhangi","ghore ghusi, bhangi dele","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_473,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,"Right now, They broke into our house and broke everything I am scared.","अभी, वे हमारे घर में घुस गए और सब कुछ तोड़ दिया।। मैं डरा/डरी हूँ।","ଏବେ, ସେମାନେ ଆମ ଘରେ ପଶି ସବୁ ଭାଙ୍ଗିଦେଲେ।। ମୁଁ ଭୟଭୀତ।","Ebe, Ghare ghusi sabu jinis bhangi dele mor darr laguchhe.","Nita ge, Orak re bolo kate sanam jinis bhangao keda ko botor ge aikawkana.","Eebe, Iddu bitre pasi sabu bhangi sihisanji aanki biiti manji.","Ebe, Ghore ghusi shob jinis bhangi dele muke darr laguche.","house break, vandalize",ghar me todphod,ଘରେ ପଶି ଭାଙ୍ଗିଦେଲେ,"ghare ghusi, bhangi dele","orak bolo, bhangao","iddu bitre, bhangi","ghore ghusi, bhangi dele","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_474,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,I need help because They broke into our house and broke everything I need help.,मुझे मदद चाहिए क्योंकि वे हमारे घर में घुस गए और सब कुछ तोड़ दिया।। मुझे मदद चाहिए।,ମୋତେ ସାହାଯ୍ୟ ଦରକାର କାରଣ ସେମାନେ ଆମ ଘରେ ପଶି ସବୁ ଭାଙ୍ଗିଦେଲେ।। ମୋତେ ସାହାଯ୍ୟ ଦରକାର।,Mote sahajya darkar kanje Ghare ghusi sabu jinis bhangi dele mote sahajya darkar.,Masing darkar kanje Orak re bolo kate sanam jinis bhangao keda ko banchaoing pe.,Aanki saaha lohe kanje Iddu bitre pasi sabu bhangi sihisanji aanki sahaya kidu.,Muke sahajya darkar kanje Ghore ghusi shob jinis bhangi dele muke sahajya kora.,"house break, vandalize",ghar me todphod,ଘରେ ପଶି ଭାଙ୍ଗିଦେଲେ,"ghare ghusi, bhangi dele","orak bolo, bhangao","iddu bitre, bhangi","ghore ghusi, bhangi dele","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_475,Emergency_Assistance,HIGH,IMMEDIATE,SAFETY_ESCALATION,"Please understand, They broke into our house and broke everything This is urgent.","कृपया समझिए, वे हमारे घर में घुस गए और सब कुछ तोड़ दिया।। यह जरूरी है।","ଦୟାକରି ବୁଝନ୍ତୁ, ସେମାନେ ଆମ ଘରେ ପଶି ସବୁ ଭାଙ୍ଗିଦେଲେ।। ଏହା ଜରୁରୀ।","Bujha mor katha, Ghare ghusi sabu jinis bhangi dele eha jaruri aichhe.","Bujhau me, Orak re bolo kate sanam jinis bhangao keda ko aadi jaruri kana.","Bujha aani katha, Iddu bitre pasi sabu bhangi sihisanji eehe jaruri manji.","Mor katha bujha, Ghore ghusi shob jinis bhangi dele eita jaruri ache.","house break, vandalize",ghar me todphod,ଘରେ ପଶି ଭାଙ୍ଗିଦେଲେ,"ghare ghusi, bhangi dele","orak bolo, bhangao","iddu bitre, bhangi","ghore ghusi, bhangi dele","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
